|k|	energy structure factor	energy structure factor fit
3.437899924	0.08764173503	0.06345633526
3.437899924	0.08896668623	0.06345633526
2.857227126	0.0664737606	0.0552029676
2.288977855	0.05295792967	0.04972637471
2.094395102	0.05033840319	0.04844221846
1.599620682	0.0464824438	0.04653533614
1.209199576	0.04605231728	0.04640704889
1.047197551	0.04652905788	0.04671024244
1.209199576	0.04683494492	0.04640704889
1.599620682	0.04600789132	0.04653533614
2.094395102	0.04925582864	0.04844221846
2.635389378	0.05972455997	0.05275891278
3.199241364	0.0788747504	0.05973908679
3.775724466	0.10110477	0.06949378155
3.199241364	0.07950312632	0.05973908679
2.635389378	0.06118887764	0.05275891278
2.443460953	0.05559500435	0.05096065729
1.943516402	0.04726683876	0.04765407747
1.521542767	0.04646295529	0.04641255455
1.258574822	0.04696248257	0.04635620759
1.258574822	0.04610044061	0.04635620759
1.521542767	0.04575406099	0.04641255455
1.943516402	0.04811616424	0.04765407747
2.443460953	0.05563493871	0.05096065729
2.982419933	0.06986028254	0.05675528609
3.542631465	0.09197148908	0.06523082352
3.542631465	0.09072611581	0.06523082352
2.982419933	0.07051685242	0.05675528609
2.792526803	0.06345785002	0.05444965286
2.288977855	0.05223689665	0.04972637471
1.847082863	0.04777927995	0.04724532408
1.521542767	0.04568527765	0.04641255455
1.396263402	0.04639328757	0.04631701103
1.521542767	0.04551359336	0.04641255455
1.847082863	0.04804413351	0.04724532408
2.288977855	0.05310011684	0.04972637471
2.792526803	0.06572319255	0.05444965286
3.329875986	0.0829288201	0.06171759607
3.887032804	0.1033193517	0.07168213689
3.329875986	0.08175560954	0.06171759607
3.141592654	0.07521950101	0.05890920518
2.635389378	0.06000089937	0.05275891278
2.179915537	0.05146709249	0.04896946706
1.813799364	0.04722853476	0.04712144013
1.599620682	0.0462904687	0.04653533614
1.599620682	0.04516189943	0.04653533614
1.813799364	0.04685729332	0.04712144013
2.179915537	0.05208383327	0.04896946706
2.635389378	0.06017783412	0.05275891278
3.141592654	0.07388675415	0.05890920518
3.677636937	0.0949436395	0.06764715218
3.677636937	0.09460243951	0.06764715218
3.490658504	0.08629156702	0.06433931424
2.982419933	0.07011412256	0.05675528609
2.517149644	0.05664939921	0.05161637573
2.123284675	0.05124429354	0.04861381194
1.847082863	0.0477767384	0.04724532408
1.745329252	0.04611352457	0.04689433637
1.847082863	0.04678847663	0.04724532408
2.123284675	0.05028493061	0.04861381194
2.517149644	0.05711148142	0.05161637573
2.982419933	0.07025638821	0.05675528609
3.490658504	0.08816653315	0.06433931424
4.025623769	0.1060594054	0.0745448124
3.839724354	0.1014207383	0.07073998004
3.329875986	0.08108886853	0.06171759607
2.857227126	0.06777271292	0.0552029676
2.443460953	0.0562587145	0.05096065729
2.123284675	0.04985557843	0.04861381194
1.943516402	0.04749843158	0.04765407747
1.943516402	0.04793247044	0.04765407747
2.123284675	0.05077674064	0.04861381194
2.443460953	0.05544503911	0.05096065729
2.857227126	0.06656960463	0.0552029676
3.329875986	0.08242081179	0.06171759607
3.839724354	0.09848288058	0.07073998004
4.188790205	0.1109857613	0.07811120259
3.677636937	0.09371114843	0.06764715218
3.199241364	0.07763079706	0.05973908679
2.770624294	0.06571974706	0.05420219337
2.418399152	0.05685886856	0.0507475016
2.179915537	0.05214751446	0.04896946706
2.094395102	0.04900148378	0.04844221846
2.179915537	0.05173041415	0.04896946706
2.418399152	0.05577522037	0.0507475016
2.770624294	0.06580622012	0.05420219337
3.199241364	0.07899061548	0.05973908679
3.677636937	0.09369812291	0.06764715218
4.025623769	0.1061069224	0.0745448124
4.025623769	0.1052353222	0.0745448124
3.542631465	0.09147549833	0.06523082352
3.102565143	0.0771379953	0.05836241172
2.726291445	0.06431722913	0.05371300563
2.443460953	0.05657993183	0.05096065729
2.288977855	0.05243583711	0.04972637471
2.288977855	0.05298174355	0.04972637471
2.443460953	0.05694810494	0.05096065729
2.726291445	0.06407789096	0.05371300563
3.102565143	0.07616624252	0.05836241172
3.542631465	0.09153741823	0.06523082352
3.887032804	0.1033822297	0.07168213689
3.839724354	0.09903333621	0.07073998004
3.887032804	0.1022341175	0.07168213689
3.437899924	0.08901657978	0.06345633526
3.043085533	0.07562374616	0.05755241012
2.726291445	0.06441263319	0.05371300563
2.517149644	0.05828350859	0.05161637573
2.443460953	0.05548179319	0.05096065729
2.517149644	0.05821267937	0.05161637573
2.726291445	0.06602035251	0.05371300563
3.043085533	0.07673895245	0.05755241012
3.437899924	0.08953710555	0.06345633526
3.775724466	0.1010240692	0.06949378155
3.677636937	0.09426780867	0.06764715218
3.677636937	0.09440838327	0.06764715218
3.775724466	0.1004391202	0.06949378155
3.366269154	0.08758791573	0.06229299339
3.02299894	0.07531230967	0.0572852333
2.770624294	0.06608529289	0.05420219337
2.635389378	0.06080575602	0.05275891278
2.635389378	0.05960764011	0.05275891278
2.770624294	0.06575951547	0.05420219337
3.02299894	0.07585899683	0.0572852333
3.366269154	0.0880734911	0.06229299339
3.694165725	0.1015453408	0.06795295988
3.542631465	0.08999300002	0.06523082352
3.490658504	0.08773409879	0.06433931424
3.542631465	0.09016465887	0.06523082352
3.694165725	0.1016879719	0.06795295988
3.329875986	0.09014189072	0.06171759607
3.043085533	0.07666566434	0.05755241012
2.857227126	0.06746698193	0.0552029676
2.792526803	0.06303165737	0.05444965286
2.857227126	0.06712856707	0.0552029676
3.043085533	0.07628544632	0.05755241012
3.329875986	0.08973449009	0.06171759607
3.64435447	0.1007929605	0.06703797866
3.437899924	0.09100420069	0.06345633526
3.329875986	0.08140327977	0.06171759607
3.329875986	0.08209949924	0.06171759607
3.437899924	0.08914170313	0.06345633526
3.64435447	0.1017723577	0.06703797866
3.329875986	0.08792041749	0.06171759607
3.102565143	0.07662045773	0.05836241172
2.982419933	0.07059599451	0.05675528609
2.982419933	0.0699483002	0.05675528609
3.102565143	0.0762749927	0.05836241172
3.329875986	0.08797942076	0.06171759607
3.627598728	0.09980253105	0.06673463523
3.366269154	0.08982582547	0.06229299339
3.199241364	0.07844973161	0.05973908679
3.141592654	0.07549026826	0.05890920518
3.199241364	0.08013472108	0.05973908679
3.366269154	0.08843190137	0.06229299339
3.627598728	0.1038693394	0.06673463523
3.366269154	0.08894496898	0.06229299339
3.199241364	0.0789253264	0.05973908679
3.141592654	0.0747442263	0.05890920518
3.199241364	0.07843544461	0.05973908679
3.366269154	0.08997057315	0.06229299339
3.64435447	0.103453379	0.06703797866
3.329875986	0.08828073148	0.06171759607
3.102565143	0.07619520516	0.05836241172
2.982419933	0.07036550094	0.05675528609
2.982419933	0.07054613076	0.05675528609
3.102565143	0.07584541793	0.05836241172
3.329875986	0.08802726895	0.06171759607
3.64435447	0.1014813076	0.06703797866
3.437899924	0.09048712077	0.06345633526
3.329875986	0.08199129319	0.06171759607
3.329875986	0.08270035553	0.06171759607
3.437899924	0.08889672053	0.06345633526
3.694165725	0.1019634852	0.06795295988
3.329875986	0.08935207541	0.06171759607
3.043085533	0.07543727216	0.05755241012
2.857227126	0.06804302156	0.0552029676
2.792526803	0.06379841424	0.05444965286
2.857227126	0.06662429811	0.0552029676
3.043085533	0.07575668824	0.05755241012
3.329875986	0.08905822513	0.06171759607
3.694165725	0.1028129246	0.06795295988
3.542631465	0.09016098176	0.06523082352
3.490658504	0.08601840668	0.06433931424
3.542631465	0.09074095893	0.06523082352
3.775724466	0.1012728886	0.06949378155
3.366269154	0.09005942173	0.06229299339
3.02299894	0.07699556348	0.0572852333
2.770624294	0.06604806701	0.05420219337
2.635389378	0.05983274877	0.05275891278
2.635389378	0.06014376655	0.05275891278
2.770624294	0.06512796556	0.05420219337
3.02299894	0.07611510315	0.0572852333
3.366269154	0.08892055274	0.06229299339
3.775724466	0.1028906822	0.06949378155
3.677636937	0.09684921843	0.06764715218
3.677636937	0.09236108172	0.06764715218
3.887032804	0.1041111747	0.07168213689
3.437899924	0.08984380045	0.06345633526
3.043085533	0.07705232655	0.05755241012
2.726291445	0.06454268748	0.05371300563
2.517149644	0.05821138813	0.05161637573
2.443460953	0.05535675472	0.05096065729
2.517149644	0.0583742156	0.05161637573
2.726291445	0.06435551614	0.05371300563
3.043085533	0.07741537663	0.05755241012
3.437899924	0.08982606882	0.06345633526
3.887032804	0.1020699315	0.07168213689
3.839724354	0.09718072005	0.07073998004
4.025623769	0.1048478035	0.0745448124
3.542631465	0.0894167558	0.06523082352
3.102565143	0.07622307273	0.05836241172
2.726291445	0.06572259178	0.05371300563
2.443460953	0.05683753795	0.05096065729
2.288977855	0.0522630749	0.04972637471
2.288977855	0.05263211405	0.04972637471
2.443460953	0.05690526452	0.05096065729
2.726291445	0.06470168174	0.05371300563
3.102565143	0.07605710772	0.05836241172
3.542631465	0.08991186821	0.06523082352
4.025623769	0.1070008705	0.0745448124
4.188790205	0.1107120124	0.07811120259
3.677636937	0.0930699157	0.06764715218
3.199241364	0.07697297101	0.05973908679
2.770624294	0.06533811117	0.05420219337
2.418399152	0.05533204222	0.0507475016
2.179915537	0.05162064624	0.04896946706
2.094395102	0.04904710977	0.04844221846
2.179915537	0.05216928776	0.04896946706
2.418399152	0.05716217436	0.0507475016
2.770624294	0.06683023749	0.05420219337
3.199241364	0.07657972892	0.05973908679
3.677636937	0.09425709365	0.06764715218
3.839724354	0.1000401475	0.07073998004
3.839724354	0.1004620104	0.07073998004
3.329875986	0.08199118128	0.06171759607
2.857227126	0.06648651806	0.0552029676
2.443460953	0.05699985786	0.05096065729
2.123284675	0.05068841374	0.04861381194
1.943516402	0.04807286559	0.04765407747
1.943516402	0.04841488548	0.04765407747
2.123284675	0.0500953886	0.04861381194
2.443460953	0.05740547893	0.05096065729
2.857227126	0.06741001148	0.0552029676
3.329875986	0.08181519903	0.06171759607
3.490658504	0.08684037796	0.06433931424
4.025623769	0.1058497531	0.0745448124
3.490658504	0.08767887368	0.06433931424
2.982419933	0.0703655791	0.05675528609
2.517149644	0.05657839407	0.05161637573
2.123284675	0.0503351571	0.04861381194
1.847082863	0.04756601503	0.04724532408
1.745329252	0.04597330029	0.04689433637
1.847082863	0.04689567064	0.04724532408
2.123284675	0.0512622859	0.04861381194
2.517149644	0.05613141615	0.05161637573
2.982419933	0.06990396378	0.05675528609
3.141592654	0.07405704815	0.05890920518
3.677636937	0.09461274014	0.06764715218
3.677636937	0.09553722734	0.06764715218
3.141592654	0.07383061969	0.05890920518
2.635389378	0.06062466086	0.05275891278
2.179915537	0.05151597027	0.04896946706
1.813799364	0.04638252121	0.04712144013
1.599620682	0.04540212904	0.04653533614
1.599620682	0.04637164819	0.04653533614
1.813799364	0.04733887935	0.04712144013
2.179915537	0.05148361447	0.04896946706
2.635389378	0.06091243447	0.05275891278
2.792526803	0.06366452761	0.05444965286
3.329875986	0.08208561328	0.06171759607
3.887032804	0.1039046333	0.07168213689
3.329875986	0.08177923514	0.06171759607
2.792526803	0.06237251596	0.05444965286
2.288977855	0.05305582216	0.04972637471
1.847082863	0.04770277646	0.04724532408
1.521542767	0.04605779708	0.04641255455
1.396263402	0.04612534121	0.04631701103
1.521542767	0.04613520741	0.04641255455
1.847082863	0.04810695652	0.04724532408
2.288977855	0.05221493851	0.04972637471
2.443460953	0.05484126177	0.05096065729
2.982419933	0.0699804635	0.05675528609
3.542631465	0.09041370729	0.06523082352
3.542631465	0.09140956257	0.06523082352
2.982419933	0.06928307608	0.05675528609
2.443460953	0.05533131317	0.05096065729
1.943516402	0.04784729103	0.04765407747
1.521542767	0.0462141241	0.04641255455
1.258574822	0.0460716944	0.04635620759
1.258574822	0.04663712407	0.04635620759
1.521542767	0.0461965487	0.04641255455
1.943516402	0.04757403395	0.04765407747
2.094395102	0.04961843587	0.04844221846
2.635389378	0.06096761064	0.05275891278
3.199241364	0.07970221888	0.05973908679
3.775724466	0.103263598	0.06949378155
3.199241364	0.07952471934	0.05973908679
2.635389378	0.05941418098	0.05275891278
2.094395102	0.04891317872	0.04844221846
1.599620682	0.04577926419	0.04653533614
1.209199576	0.04672551282	0.04640704889
1.047197551	0.04677762432	0.04671024244
1.209199576	0.04616734691	0.04640704889
1.599620682	0.04662641398	0.04653533614
1.745329252	0.04662036499	0.04689433637
2.288977855	0.05298176153	0.04972637471
2.857227126	0.0674430188	0.0552029676
3.437899924	0.08796523757	0.06345633526
3.437899924	0.08953269485	0.06345633526
2.857227126	0.06732476919	0.0552029676
2.288977855	0.05184916395	0.04972637471
1.745329252	0.04671398945	0.04689433637
1.258574822	0.04545369093	0.04635620759
0.9235414313	0.04836900276	0.04708235199
0.9235414313	0.04697903723	0.04708235199
1.258574822	0.04563220596	0.04635620759
1.396263402	0.04550707382	0.04631701103
1.943516402	0.0487323926	0.04765407747
2.517149644	0.05816223499	0.05161637573
3.102565143	0.07645047727	0.05836241172
3.694165725	0.1012273607	0.06795295988
3.102565143	0.07669251868	0.05836241172
2.517149644	0.05766910235	0.05161637573
1.943516402	0.04845710664	0.04765407747
1.396263402	0.04561940016	0.04631701103
0.9235414313	0.04757826386	0.04708235199
0.6981317008	0.04858838942	0.04807403059
0.9235414313	0.04755744409	0.04708235199
1.047197551	0.04708851587	0.04671024244
1.599620682	0.04611167278	0.04653533614
2.179915537	0.0503197296	0.04896946706
2.770624294	0.06479667564	0.05420219337
3.366269154	0.08773739181	0.06229299339
3.366269154	0.08908685406	0.06229299339
2.770624294	0.06581772294	0.05420219337
2.179915537	0.05227532054	0.04896946706
1.599620682	0.04639713134	0.04653533614
1.047197551	0.04640046578	0.04671024244
0.6045997881	0.04985554339	0.04860432789
0.6045997881	0.04888204119	0.04860432789
0.6981317008	0.04779590299	0.04807403059
1.258574822	0.04650507953	0.04635620759
1.847082863	0.04830655018	0.04724532408
2.443460953	0.05598437268	0.05096065729
3.043085533	0.07621016387	0.05755241012
3.64435447	0.1012266826	0.06703797866
3.043085533	0.07501140872	0.05755241012
2.443460953	0.0563749746	0.05096065729
1.847082863	0.04742319051	0.04724532408
1.258574822	0.046314666	0.04635620759
0.6981317008	0.04877151799	0.04807403059
0.3490658504	0.05023873191	0.05040837548
0.3490658504	0.04953048538	0.05040837548
0.9235414313	0.04788148386	0.04708235199
1.521542767	0.04628958428	0.04641255455
2.123284675	0.05123779287	0.04861381194
2.726291445	0.06552514731	0.05371300563
3.329875986	0.08779053168	0.06171759607
3.329875986	0.0884326757	0.06171759607
2.726291445	0.06460693492	0.05371300563
2.123284675	0.05039403025	0.04861381194
1.521542767	0.0456323786	0.04641255455
0.9235414313	0.04779597812	0.04708235199
0.3490658504	0.05086219191	0.05040837548
